dt,S1,S2,lret1,lret2,ratio,rma1,rma2,rstd2,zscore,sig,absZ,zsign,pos,count_S1,count_S1,count_S2,pnl_S1,pnl_S2,pnl
2022-11-18,0.32589399999999996,19.560200000000002,-0.28996883997930945,6.5664703285526995,0.016661077085101377,0.0164940928245191,0.01655282086659928,0.00030898669055507766,-0.1900665752776563,0,0.1900665752776563,-1,,0.0,0.0,0.0,32.15771176384871,39.31020360039466,71.46791536424337
2022-11-19,0.328202,19.4933,-0.2927282786094879,6.555681988036783,0.016836656697429373,0.01661512098329927,0.016566867331657766,0.0003154437969123379,0.15297067849748358,0,0.15297067849748358,1,,0.0,0.0,0.0,31.677248787393054,39.51777547487107,71.19502426226413
2022-11-20,0.312293,18.1542,-0.2803031238640607,6.112379508730853,0.017202245210474712,0.016776542870684787,0.01659090005961265,0.0003447963009757697,0.538413000797193,0,0.538413000797193,1,,0.0,0.0,0.0,,,0.0
2022-11-21,0.30461000000000005,18.0331,-0.26173439172803226,6.220665748647433,0.01689171578929857,0.016823960339481726,0.016600842653151537,0.00035070768046024735,0.6361927575620326,0,0.6361927575620326,1,,0.0,0.0,0.0,,,0.0
2022-11-22,0.312455,18.4585,-0.2628492908802652,6.382146057708756,0.016927431806484816,0.01690382531775777,0.016606805774233006,0.0003554009293206477,0.8357309140764437,0,0.8357309140764437,1,,0.0,0.0,0.0,,,0.0
2022-11-23,0.31879799999999997,20.3878,-0.2740474679945109,6.992840128884324,0.015636704303554086,0.01669895076144831,0.01657815409802494,0.00040826346814079367,0.2958791879505449,0,0.2958791879505449,1,,0.0,0.0,0.0,33.6349064262964,36.742393685347096,70.3773001116435
2022-11-24,0.316341,20.2281,-0.27671593996279803,6.709295129087732,0.015638690732199267,0.016459357568402288,0.01654247075419464,0.00045728279109464974,-0.1817544578780135,0,0.1817544578780135,-1,,0.0,0.0,0.0,34.146387159897586,37.237897846092736,71.38428500599032
2022-11-25,0.31455099999999997,20.1056,-0.27330051440821895,6.686103671684271,0.0156449446920261,0.01614789746471257,0.0165204501170358,0.0004898950342057437,-0.7604744410754102,0,0.7604744410754102,-1,,0.0,0.0,0.0,,,0.0
2022-11-26,0.313697,19.8989,-0.27122129034198256,6.630759986816759,0.015764539748428303,0.015922462256538514,0.01649861093960115,0.0005140123545007464,-1.1208848931700137,1,1.1208848931700137,-1,-1.0,318.77894911331634,318.77894911331634,-5.025403414259078,,,0.0
2022-11-27,0.31252199999999997,19.8608,-0.269571746359879,6.640932243209938,0.015735619914605654,0.01568409987816268,0.016478897962313152,0.0005359882992626018,-1.482864617089463,1,1.482864617089463,-1,,0.0,0.0,0.0,,,0.0
2022-11-28,0.306541,19.3327,-0.26355959292455416,6.468494630372209,0.015856088389102404,0.015727976695272344,0.01642094895053687,0.0005376183692438857,-1.288966848806024,1,1.288966848806024,-1,,0.0,0.0,0.0,,,0.0
2022-11-29,0.30904699999999996,19.5143,-0.26137179985144704,6.588666831977946,0.01583695033898218,0.015767628616628927,0.016346359309016033,0.0005076949172005884,-1.1399182319535635,1,1.1399182319535635,-1,,0.0,0.0,0.0,,,0.0
2022-11-30,0.31871499999999997,20.2737,-0.2714173024442863,6.823525184899511,0.015720613405545113,0.01578276235933273,0.016293411862494937,0.0005153002640956569,-0.9909746583545602,0,0.9909746583545602,-1,,0.0,0.0,0.0,,,0.0
2022-12-01,0.314508,19.7373,-0.2750498943327055,6.558714466974919,0.015934702314906294,0.01581679487262833,0.016263818093898534,0.0005181923690992213,-0.8626588269666523,0,0.8626588269666523,-1,,0.0,0.0,0.0,,,0.0
2022-12-02,0.31923399999999996,19.844,-0.2759759399111913,6.653455767018803,0.01608718000403144,0.015887106890513487,0.016239506157702192,0.0005142941178685697,-0.6852096007809334,0,0.6852096007809334,-1,,0.0,0.0,0.0,,,0.0
2022-12-03,0.319582,19.2066,-0.2798855760687674,6.428123132614458,0.01663917611654327,0.01604372443600166,0.016241186179310356,0.0005156060859750554,-0.38297015624879255,0,0.38297015624879255,-1,,0.0,0.0,0.0,1.8760141155318584,40.407324898075686,42.283339013607545
2022-12-04,0.32225499999999996,19.4885,-0.28249610617342213,6.59452629048637,0.016535649229032504,0.016183464214011727,0.016256392845585554,0.000519773898285018,-0.14030837603514562,0,0.14030837603514562,-1,,0.0,0.0,0.0,32.91525282594668,39.53266852416087,72.44792135010755
2022-12-05,0.319338,19.4444,-0.2819980411469009,6.547322808349336,0.0164231346814507,0.01632396846919284,0.016257792790980732,0.0005202047797315684,0.1272108231036508,0,0.1272108231036508,1,,0.0,0.0,0.0,33.52249307825218,39.669498414510784,73.19199149276297
2022-12-06,0.318168,19.5414,-0.27872672563152745,6.585007836379181,0.016281740305198196,0.016393376067251223,0.016239148383974947,0.0005118485545390744,0.3013150704609482,0,0.3013150704609482,1,,0.0,0.0,0.0,33.76605533234798,39.368534710112996,73.13459004246099
2022-12-07,0.310171,18.6931,-0.27085013316343626,6.2886048991998855,0.016592806971556347,0.016494501460756206,0.016242383386797534,0.0005139710196562529,0.4905297464578641,0,0.4905297464578641,1,,0.0,0.0,0.0,35.43081374773613,42.00057090022277,77.43138464795891
2022-12-08,0.31444000000000005,19.1915,-0.26860715301494553,6.554128269101862,0.01638433681577782,0.016443533600603112,0.016228546373331355,0.0005057654478245362,0.4250729823409007,0,0.4250729823409007,1,,0.0,0.0,0.0,34.54212377958656,40.45417594896647,74.99629972855303
2022-12-09,0.311973,19.1697,-0.2696484413357941,6.488377407193525,0.01627427659274793,0.0163912590733462,0.016200427368097285,0.0004854002468737108,0.39314299174339623,0,0.39314299174339623,1,,0.0,0.0,0.0,35.05568624185524,40.521815214490935,75.57750145634617
2022-12-10,0.312623,19.1402,-0.2683830970588352,6.480885684534921,0.01633331940105119,0.016373296017266295,0.016156981077626108,0.0004263013694089425,0.5074225774599392,0,0.5074225774599392,1,,0.0,0.0,0.0,,,0.0
2022-12-11,0.30736199999999997,18.9006,-0.26433891524174513,6.403095969412292,0.016262023427827687,0.016369352641792196,0.016125496459552566,0.0003909702821479132,0.6237205060700081,0,0.6237205060700081,1,,0.0,0.0,0.0,,,0.0
2022-12-12,0.306884,18.5558,-0.26013091228750557,6.313228081766082,0.016538440810959374,0.016358479409672798,0.01610604690977629,0.0003571933359653459,0.7067111126647585,0,0.7067111126647585,1,,0.0,0.0,0.0,,,0.0
2022-12-13,0.314031,19.2873,-0.2658383705757219,6.603470338257094,0.016281750167208477,0.016337962079958933,0.016138299202959012,0.0003413548431771126,0.5849129754292806,0,0.5849129754292806,1,,0.0,0.0,0.0,,,0.0
2022-12-14,0.30789099999999997,18.7672,-0.2658211891382599,6.341455333537863,0.01640580374270003,0.016364267509949355,0.016176654853484053,0.00032496691219683363,0.577328489220665,0,0.577328489220665,1,,0.0,0.0,0.0,,,0.0
2022-12-15,0.300199,18.1745,-0.25483581544267025,6.198435896487239,0.016517593331315857,0.016401122296002286,0.016220287285448536,0.0003079571017560792,0.5872084440416053,0,0.5872084440416053,1,,0.0,0.0,0.0,,,0.0
2022-12-16,0.2635,15.9424,-0.21897937163849993,5.4973423213352275,0.016528251706142114,0.01645436795166517,0.016258472883334228,0.00029557147351079037,0.6627671676299018,0,0.6627671676299018,1,,0.0,0.0,0.0,,,0.0
2022-12-17,0.267124,16.1909,-0.2002876338383351,5.847238687267982,0.01649840342414566,0.01644636047430243,0.01629661205881123,0.0002728974095360209,0.5487352032611954,0,0.5487352032611954,1,,0.0,0.0,0.0,,,0.0
2022-12-18,0.266057,15.93,-0.2015518731506167,5.721059341800962,0.01670163214061519,0.01653033686898377,0.016338889246386868,0.00026647996644387016,0.7184315772466423,0,0.7184315772466423,1,,0.0,0.0,0.0,,,0.0
2022-12-19,0.25276699999999996,15.1959,-0.19090518513406138,5.4894434513270784,0.016633894668956754,0.016575955054235113,0.016378736462885596,0.0002462935130807723,0.8007461864610249,0,0.8007461864610249,1,,0.0,0.0,0.0,,,0.0
2022-12-20,0.258779,15.9267,-0.18816361187938863,5.853197294531679,0.016248124219078654,0.016522061231787677,0.016405112003562275,0.00019501276798106058,0.5997003654486868,0,0.5997003654486868,1,,0.0,0.0,0.0,,,0.0
2022-12-21,0.25343699999999997,16.6479,-0.18748379035696147,6.014421375404995,0.01522336150505469,0.016261083191570193,0.016369544963069697,0.000313932467762243,-0.34549396012663286,0,0.34549396012663286,-1,,0.0,0.0,0.0,47.24129316984825,48.34625098511315,95.58754415496139
2022-12-22,0.256658,16.4863,-0.1869812904977177,5.862245604380262,0.015567956424425128,0.016074993791626083,0.01634358378408938,0.00035702372403136295,-0.7523029266248445,0,0.7523029266248445,-1,,0.0,0.0,0.0,,,0.0
2022-12-23,0.25945399999999996,16.3897,-0.19077348228383437,5.8481805945196905,0.01583030805932994,0.01590072897536903,0.016303140381228712,0.00036743897573009247,-1.095178879867328,1,1.095178879867328,-1,-1.0,385.42477664634197,385.42477664634197,-6.10139294801003,,,0.0
2022-12-24,0.259091,16.4453,-0.19203649312026363,5.880350361003583,0.015754714112846832,0.01572489286414705,0.01626409362541943,0.00038261115630043927,-1.40926565363656,1,1.40926565363656,-1,,0.0,0.0,0.0,,,0.0
2022-12-25,0.25908000000000003,16.2035,-0.19182927423605625,5.786882190313534,0.01598913814916531,0.015673095650164382,0.01624239379880516,0.0003854132060462692,-1.4771111620197954,1,1.4771111620197954,-1,,0.0,0.0,0.0,,,0.0
2022-12-26,0.265297,16.2425,-0.196426320722213,5.8316605560152155,0.016333507772818223,0.01589512490371709,0.016244982172186163,0.00038586492480239106,-0.9066832613724625,0,0.9066832613724625,-1,,0.0,0.0,0.0,,,0.0
2022-12-27,0.260438,15.8534,-0.19627474163016093,5.687050581627258,0.016427895593374292,0.01606711273750692,0.01623673660327706,0.00037975466485638224,-0.4466669707251289,0,0.4466669707251289,-1,,0.0,0.0,0.0,0.37925798022001606,50.81136091443322,51.19061889465324
2022-12-28,0.248333,15.1143,-0.18458061747675214,5.469489605376718,0.016430334186829692,0.01618711796300687,0.01623903647182965,0.0003808333602870813,-0.13632867872615761,0,0.13632867872615761,-1,,0.0,0.0,0.0,48.30380748173283,53.10458023320032,101.40838771493316
2022-12-29,0.24384799999999998,15.7089,-0.1750543286502731,5.784600458853273,0.015522920128080259,0.016140759166053557,0.016201468648596267,0.00041288464316422845,-0.1470373954270854,0,0.1470373954270854,-1,,0.0,0.0,0.0,49.23746278910008,51.259703752427875,100.49716654152795
2022-12-30,0.245746,15.5428,-0.17413848074494723,5.643252197200388,0.015810922098978306,0.01610511595601615,0.01617534878349262,0.00042055714187698884,-0.16699948825744118,0,0.16699948825744118,-1,,0.0,0.0,0.0,48.84235068801133,51.775065312226566,100.6174160002379
2022-12-31,0.245753,15.6845,-0.17510549705688253,5.716764193429481,0.01566852625203226,0.01597211965185896,0.016145673924702852,0.00043481650828297054,-0.39914370668499727,0,0.39914370668499727,-1,,0.0,0.0,0.0,48.840893477944086,51.33541008631763,100.17630356426172
2023-01-01,0.24995000000000003,15.7934,-0.1780995849759524,5.737477793098818,0.015826231210505658,0.01585178677528524,0.01611006344468017,0.00043009535152088393,-0.6005102554157438,0,0.6005102554157438,-1,,0.0,0.0,0.0,,,0.0
2023-01-02,0.253703,16.1281,-0.1829816286702818,5.844378166395777,0.015730495222623868,0.01571181898244407,0.016082500697450937,0.00043613492723936176,-0.8499243969135909,0,0.8499243969135909,-1,,0.0,0.0,0.0,,,0.0
2023-01-03,0.252919,15.8957,-0.18439826618355498,5.716719769535136,0.015911158363582603,0.015789466629544537,0.016057768428495066,0.000430829032775157,-0.6227570069321485,0,0.6227570069321485,-1,,0.0,0.0,0.0,,,0.0
2023-01-04,0.26789199999999996,19.2077,-0.1948750478831245,6.944093381084462,0.013947114959104941,0.015416705201569866,0.01592924450988452,0.0006257505231678411,-0.8190793125029119,0,0.8190793125029119,-1,,0.0,0.0,0.0,,,0.0
2023-01-05,0.269175,18.2294,-0.20435837522764258,6.168352000082597,0.014765982423996403,0.015236196435962695,0.01584113104577723,0.0006600956882711192,-0.9164347238791117,0,0.9164347238791117,-1,,0.0,0.0,0.0,,,0.0
2023-01-06,0.27855,20.4245,-0.21224578504196262,7.035566311947679,0.0136380327547798,0.014798556744817523,0.01569811251230894,0.0008043090895109766,-1.118420491851397,1,1.118420491851397,-1,-1.0,359.0019745108598,359.0019745108598,-4.896080687409729,,,0.0
2023-01-07,0.276713,20.0225,-0.21649362942886535,6.637142120137973,0.01382010238481708,0.014416478177256168,0.015554036024519033,0.0008704523574682323,-1.3068582530714563,1,1.3068582530714563,-1,,0.0,0.0,0.0,,,0.0
2023-01-08,0.297572,20.3776,-0.23161420203568284,6.799657921485912,0.014602897298994975,0.014154825964338641,0.015452486156020948,0.0008561966539111116,-1.5156099778649992,1,1.5156099778649992,-1,,0.0,0.0,0.0,,,0.0
2023-01-09,0.31720499999999996,20.1311,-0.26169890628124676,6.678230446655396,0.015756963106834696,0.01451679559388459,0.015427928100408748,0.0008390466337169969,-1.0859140242155776,1,1.0859140242155776,-1,,0.0,0.0,0.0,,,0.0
2023-01-10,0.32225499999999996,20.214,-0.28065931716577125,6.732914667777617,0.015942168793905212,0.014752032867866352,0.01546386846485127,0.0008451953253062875,-0.8422143091325774,0,0.8422143091325774,-1,,0.0,0.0,0.0,,,0.0
2023-01-11,0.322905,20.5533,-0.28514795444494556,6.836571297760249,0.015710615813518996,0.015166549479614192,0.015471001434305968,0.0008467206084328773,-0.3595660146447363,0,0.3595660146447363,-1,,0.0,0.0,0.0,15.923532579429178,36.228893756709624,52.1524263361388
2023-01-12,0.329242,20.8744,-0.29126224328189837,6.905144378627831,0.01577252519832905,0.015557034042316587,0.015468112291255923,0.0008455278131279941,0.10516715083765438,0,0.10516715083765438,1,,0.0,0.0,0.0,31.46074900597457,35.23261081359486,66.69335981956942
2023-01-13,0.345421,21.6188,-0.31092055941556884,7.1149029461653175,0.01597780635372916,0.015832015853263423,0.015479266903300037,0.0008509619107831755,0.41452965813562237,0,0.41452965813562237,1,,0.0,0.0,0.0,28.09272019484981,32.92294708623695,61.01566728108676
2023-01-14,0.35244000000000003,22.4985,-0.33155491929281394,7.32000539971394,0.015665044336289086,0.0158136320991543,0.015463062212656229,0.0008437971827194977,0.41546700282668614,0,0.41546700282668614,1,,0.0,0.0,0.0,26.631554843141743,30.193485532023153,56.825040375164896
2023-01-15,0.350616,22.4076,-0.3362014038162521,7.197035374152493,0.015647191131580356,0.01575463656668933,0.015428746380594336,0.0008201590501949924,0.39734998475907074,0,0.39734998475907074,1,,0.0,0.0,0.0,27.011262152091103,30.475522652948513,57.48678480503962
2023-01-16,0.35035299999999997,21.8756,-0.33428598808694665,7.0353118557211385,0.016015697855144544,0.01581565297501444,0.015408136493682847,0.0007986262553853616,0.5102718306386679,0,0.5102718306386679,1,,0.0,0.0,0.0,,,0.0
2023-01-17,0.345433,21.8263,-0.32935580550836585,7.074122986554629,0.015826457072430966,0.015826439349834822,0.01537794263796291,0.0007688044246645069,0.583369056529075,0,0.583369056529075,1,,0.0,0.0,0.0,,,0.0
2023-01-18,0.326598,20.3704,-0.3072543199236423,6.607082644813119,0.016032969406589954,0.015837471960406982,0.015403445101888397,0.0007822093778772307,0.5548729928250825,0,0.5548729928250825,1,,0.0,0.0,0.0,,,0.0
2023-01-19,0.337934,20.7473,-0.30198961855991513,6.883453746000376,0.016288095318426978,0.01596208215683456,0.01542730376286083,0.0008023112171568694,0.6665473229563121,0,0.6665473229563121,1,,0.0,0.0,0.0,,,0.0
2023-01-20,0.365018,22.4557,-0.33645168140982684,7.405217202453691,0.016255026563411518,0.01608364924320079,0.015456628778429793,0.0008220673589012301,0.762736116428549,0,0.762736116428549,1,,0.0,0.0,0.0,,,0.0
2023-01-21,0.36858,21.8067,-0.36572420177496595,7.008320190692288,0.016902144753676622,0.016260938622907208,0.01551042445558834,0.0008806436368727411,0.8522336798844344,0,0.8522336798844344,1,,0.0,0.0,0.0,,,0.0
2023-01-22,0.376351,22.5665,-0.3770683746271,7.321515026870735,0.016677420069572152,0.016431131222335443,0.015557770697935755,0.0009177703352028874,0.9516111938904833,0,0.9516111938904833,1,,0.0,0.0,0.0,,,0.0
2023-01-23,0.37484799999999996,22.7639,-0.3835809646524077,7.304394242125207,0.01646677414678504,0.016517892170374464,0.015585551487095877,0.0009372331720843729,0.9947798595360156,0,0.9947798595360156,1,,0.0,0.0,0.0,,,0.0
2023-01-24,0.358701,21.1849,-0.3655608709208406,6.778786331921217,0.01693191848911253,0.01664665680451157,0.015734791663596256,0.0008994879128083602,1.0137603050921622,-1,1.0137603050921622,1,-1.0,-278.7837223760179,-278.7837223760179,-4.720343263362112,,,0.0
2023-01-25,0.37318799999999996,21.8336,-0.3639913556067457,7.150846973377901,0.017092371390883772,0.016814125770006023,0.015851111111940624,0.0009178441185283254,1.049213737523862,-1,1.049213737523862,1,,0.0,0.0,0.0,,,0.0
2023-01-26,0.37966099999999997,21.9859,-0.38517947994173357,7.1302922109047975,0.01726838564716477,0.016887373948703654,0.01603262875655987,0.00080975294736379,1.0555629280837686,-1,1.0555629280837686,1,,0.0,0.0,0.0,,,0.0
2023-01-27,0.389881,22.0062,-0.40257144912512227,7.120822698246581,0.01771687070007543,0.017095264074804307,0.01622746717232279,0.000712314784533025,1.2182772579266652,-1,1.2182772579266652,1,,0.0,0.0,0.0,,,0.0
2023-01-28,0.38181099999999996,21.7484,-0.4053566627938402,7.0353021452807,0.017555820198267458,0.017313073285100792,0.016375113317286413,0.0006621242330075905,1.4165921152800138,-1,1.4165921152800138,1,,0.0,0.0,0.0,,,0.0
2023-01-29,0.39772799999999997,22.7763,-0.41308245786782827,7.396006735696961,0.017462362192278817,0.01741916202573405,0.01646038327155862,0.0006876482665096567,1.3942865864287948,-1,1.3942865864287948,1,,0.0,0.0,0.0,,,0.0
2023-01-30,0.372492,21.3451,-0.4040100679678459,6.82885749130924,0.017450937217441006,0.017490875191045495,0.01653582169273541,0.0007101954659514379,1.344775549968648,-1,1.344775549968648,1,,0.0,0.0,0.0,,,0.0
2023-01-31,0.390191,21.698900000000002,-0.3951142348263928,7.0892389514109855,0.017982063606910948,0.017633610782994733,0.016649394082405008,0.0007516946319596161,1.3093304897281755,-1,1.3093304897281755,1,,0.0,0.0,0.0,,,0.0
2023-02-01,0.39688599999999996,22.3439,-0.42171716367358136,7.2609687236942,0.017762610824430827,0.01764275880786581,0.016748898363710095,0.0007611688383672721,1.1743261141287267,-1,1.1743261141287267,1,,0.0,0.0,0.0,,,0.0
2023-02-02,0.39815799999999996,22.4233,-0.4308574089609952,7.218063703043127,0.01775644084501389,0.017682882937215098,0.016837830088274334,0.0007701867149089391,1.097205174514957,-1,1.097205174514957,1,,0.0,0.0,0.0,,,0.0
2023-02-03,0.4035,23.1663,-0.43815529376037965,7.448730122644725,0.01741754186037477,0.017673918870834287,0.016925454964478618,0.0007282871354175078,1.027704417608028,-1,1.027704417608028,1,,0.0,0.0,0.0,,,0.0
2023-02-04,0.399451,23.8105,-0.4401281782269264,7.576450291453278,0.01677625417357888,0.017538982262061863,0.016981908116578542,0.0006649971967707894,0.837709013193529,0,0.837709013193529,1,,0.0,0.0,0.0,,,0.0
2023-02-05,0.392296,22.8696,-0.42749407773774206,7.214096613105767,0.017153601287298422,0.017373289798139357,0.017038803288186237,0.0006254842009479013,0.5347641226528443,0,0.5347641226528443,1,,0.0,0.0,0.0,,,0.0
2023-02-06,0.38215499999999997,22.1242,-0.4083993018729936,7.06886695295895,0.017273166939369557,0.017275401021127103,0.017111138781533166,0.0005579036763333102,0.29442759845841393,0,0.29442759845841393,1,,0.0,0.0,0.0,-6.538593424607117,31.354833104766396,24.816239680159278
2023-02-07,0.399449,23.1934,-0.415258301490556,7.489782501978287,0.017222528822854778,0.01716861861669528,0.017170616752346407,0.0004969951651388897,-0.004020432775371035,0,0.004020432775371035,-1,,0.0,0.0,0.0,16.845556550159255,28.037406375466176,44.882962925625435
2023-02-08,0.39444,22.6328,-0.4298280992236146,7.199030544726918,0.0174278038952317,0.01717067102366667,0.017227602181186644,0.0004539553683367537,-0.12541135426718794,0,0.12541135426718794,-1,,0.0,0.0,0.0,17.88829443970273,29.776790423769302,47.66508486347203
2023-02-09,0.362181,20.9002,-0.3893212703720805,6.700070136428409,0.017329068621352903,0.01728123391322147,0.017281304284083712,0.00039216993104301595,-0.00017943971903808056,0,0.00017943971903808056,-1,,0.0,0.0,0.0,24.60374294814415,35.15256067366225,59.756303621806396
2023-02-10,0.358166,20.977,-0.35266054842722183,6.9008766402032835,0.017074224150259807,0.01726535848581375,0.017289908253912877,0.00038524001458154384,-0.06372590377402682,0,0.06372590377402682,-1,,0.0,0.0,0.0,25.439557008139566,34.914271885025656,60.35382889316522
2023-02-11,0.368461,21.4768,-0.3588584108132039,7.056782642340235,0.017156233703345004,0.017241971838608837,0.017313848935601513,0.00035916947272248166,-0.20012028429880732,0,0.20012028429880732,-1,,0.0,0.0,0.0,23.296417344963263,33.363533127726505,56.65995047268977
2023-02-12,0.364108,21.0589,-0.3646840522237936,6.866346087341547,0.017289981907886925,0.017255462455615267,0.01735500932365661,0.0002991392809594409,-0.33277765368046,0,0.33277765368046,-1,,0.0,0.0,0.0,24.202593833919693,34.66015923151865,58.86275306543834
2023-02-13,0.359045,20.64,-0.35538286766362975,6.773157340626403,0.017395591085271316,0.01724901989362319,0.01737819295346455,0.00028210611013409473,-0.4578882030593397,0,0.4578882030593397,-1,,0.0,0.0,0.0,25.256573058267588,35.95988805391283,61.21646111218041
2023-02-14,0.386603,21.2128,-0.37742863453428616,7.00732795618889,0.018224986800422383,0.017428203529437088,0.017434823723941482,0.0003311318913918494,-0.01999262129832122,0,0.01999262129832122,-1,,0.0,0.0,0.0,19.519745196411108,34.18265083866483,53.702396035075935
2023-02-15,0.41909599999999997,22.4604,-0.4409879877185213,7.352964350102694,0.0186593293084718,0.017745224561079485,0.017504370907006832,0.0004266327361866734,0.5645456469783585,0,0.5645456469783585,1,,0.0,0.0,0.0,,,0.0
2023-02-16,0.38748299999999997,21.3511,-0.4455593084964945,6.8614362370593645,0.018148151617481068,0.0179436081439067,0.017525934952877114,0.00044828865347035544,0.9317059171501089,0,0.9317059171501089,1,,0.0,0.0,0.0,,,0.0
2023-02-17,0.40357000000000004,22.4218,-0.42566934687919966,7.324744737829264,0.017999000972268062,0.018085411956782926,0.017548093991577144,0.00046062711775779334,1.1664922547793084,-1,1.1664922547793084,1,-1.0,-247.78848774685926,-247.78848774685926,-4.4599452318725525,,,0.0
2023-02-18,0.40613299999999997,22.636,-0.447576170350871,7.278377723324401,0.017941906697296343,0.01819467507918793,0.01757207121682802,0.0004683459051094781,1.3293675797472284,-1,1.3293675797472284,1,,0.0,0.0,0.0,,,0.0
2023-02-19,0.399169,22.4974,-0.44299218493058695,7.211764797001284,0.017742894734502655,0.018098256666003988,0.0175866690926811,0.000468921221002235,1.090988316181255,-1,1.090988316181255,1,,0.0,0.0,0.0,,,0.0
2023-02-20,0.403677,23.175,-0.43955794212629856,7.443631362306248,0.01741864077669903,0.01785011895964943,0.017558497951170506,0.00046077049587030846,0.6328986145870901,0,0.6328986145870901,1,,0.0,0.0,0.0,,,0.0
2023-02-21,0.39246899999999996,22.8509,-0.4326442471198319,7.270239004782551,0.017175209729157273,0.01765553058198467,0.01752912789640683,0.0004657690494561196,0.27138489714042424,0,0.27138489714042424,1,,0.0,0.0,0.0,2.750700002477905,29.100087496664575,31.85078749914248
2023-02-22,0.38881299999999996,22.491,-0.4157104088750722,7.18794127759751,0.017287492774887732,0.017513228942508608,0.01750568049290052,0.00046552721000904187,0.01621484082088315,0,0.01621484082088315,1,,0.0,0.0,0.0,19.05968316089682,30.216755921538446,49.27643908243527
2023-02-23,0.38231699999999996,22.1,-0.4047152487989591,7.098998390032946,0.01729941176470588,0.017384729955990514,0.017499773988117077,0.0004674497842791379,-0.24610992666083864,0,0.24610992666083864,-1,,0.0,0.0,0.0,20.41197410329539,31.42991889493573,51.84189299823112
2023-02-24,0.36574,21.1071,-0.38038276944646626,6.818469012659016,0.017327818601323725,0.01730171472935473,0.01752735220950432,0.00043785080869063544,-0.51532959554042,0,0.51532959554042,-1,,0.0,0.0,0.0,,,0.0
2023-02-25,0.361985,20.987,-0.3598859362929237,6.88186476329251,0.01724805832181827,0.017267598238378576,0.01753207506123031,0.0004341005522632758,-0.6092524450218456,0,0.6092524450218456,-1,,0.0,0.0,0.0,,,0.0
2023-02-26,0.36898899999999996,21.3891,-0.3631236437184189,7.026866035403355,0.017251263494022655,0.017282808991351654,0.017530979888962968,0.0004348151593188822,-0.5707503344641026,0,0.5707503344641026,-1,,0.0,0.0,0.0,,,0.0
2023-02-27,0.364597,21.3027,-0.3656983203550012,6.9551173861241775,0.017115060532233002,0.017248322542820705,0.017525606474431875,0.000439466758945401,-0.6309554157783738,0,0.6309554157783738,-1,,0.0,0.0,0.0,,,0.0
2023-02-28,0.351736,20.7295,-0.3486115187263506,6.776929112302298,0.01696789599363226,0.017182019388605984,0.017502611079351905,0.00045655399658398575,-0.7021988486458165,0,0.7021988486458165,-1,,0.0,0.0,0.0,,,0.0
2023-03-01,0.360246,21.2795,-0.3447744582978388,7.019328463475096,0.01692925115721704,0.017102305899784644,0.017482620206145112,0.00047300948023715016,-0.8040310443033654,0,0.8040310443033654,-1,,0.0,0.0,0.0,,,0.0
2023-03-02,0.35050899999999996,21.0847,-0.34331041652583394,6.895508205347636,0.016623855212547483,0.016977465277930488,0.017460101759259494,0.0005032300805927028,-0.9590771695534541,0,0.9590771695534541,-1,,0.0,0.0,0.0,,,0.0
2023-03-03,0.343003,20.3623,-0.3271777725945674,6.679344487223597,0.016845002774735662,0.01689621313407309,0.01744454021282903,0.0005177246523345801,-1.05910946346357,1,1.05910946346357,-1,-1.0,291.54263956875013,291.54263956875013,-4.911036572489355,,,0.0
2023-03-04,0.336594,19.9563,-0.3145691028028847,6.621892797061713,0.016866553419220998,0.01684651171147069,0.017423368788395732,0.0005328154305085541,-1.0826583538964936,1,1.0826583538964936,-1,,0.0,0.0,0.0,,,0.0
2023-03-05,0.33694799999999997,19.759900000000002,-0.3094451856551355,6.600836390490682,0.017052110587604186,0.016863354630265073,0.017406194763512375,0.0005392546261677233,-1.0066490056933937,1,1.0066490056933937,-1,,0.0,0.0,0.0,,,0.0
2023-03-06,0.330532,19.6645,-0.30384620195443995,6.590742705900474,0.016808563655317958,0.016839217129885255,0.017335373606257153,0.0005186797663551091,-0.956575730452167,0,0.956575730452167,-1,,0.0,0.0,0.0,,,0.0
2023-03-07,0.330684,19.2165,-0.2987068894040853,6.451055245493568,0.017208336585746623,0.016956113404525082,0.017262823970120893,0.0004148275487972199,-0.7393688449214851,0,0.7393688449214851,-1,,0.0,0.0,0.0,,,0.0
2023-03-08,0.317631,18.2427,-0.287035319100613,6.171895787904248,0.017411402917331318,0.017069393433044217,0.017225986535113407,0.000361334277191483,-0.4333746116928897,0,0.4333746116928897,-1,,0.0,0.0,0.0,-7.39701985113833,43.39803535858118,36.00101550744285
2023-03-09,0.31007799999999996,17.1,-0.270370108289317,5.888906299221126,0.018133216374269002,0.017322726024053818,0.017232697305213453,0.00037733837319994096,0.23858882434058984,0,0.23858882434058984,1,,0.0,0.0,0.0,35.45017382434374,46.94351190513127,82.39368572947501
2023-03-10,0.314762,17.4206,-0.26881335655793526,6.136005124166637,0.01806837881588464,0.017525979669709906,0.01723902091114287,0.0003906732768408961,0.734523643100118,0,0.734523643100118,1,,0.0,0.0,0.0,,,0.0
2023-03-11,0.305007,17.1485,-0.26386092766817804,6.00090266929765,0.017786220369128494,0.017721511012472015,0.01724118719287416,0.00039372252699052104,1.219955137617564,-1,1.219955137617564,1,-1.0,-327.8613277728052,-327.8613277728052,-5.831413826282182,,,0.0
